t,theta_rad,omega_sc,omega_rw,T_dist,T_applied,T_des,yaw_err_deg
12.26,0.2760719590767032,0.03070004400529319,-6.1399999999999135,1.2217746057673252e-09,5e-05,5e-05,14.182241902996527
12.280000000000001,0.27668695997116416,0.03075004472304893,-6.149999999999913,7.177557417046844e-10,5e-05,5e-05,14.147004947347142
12.3,0.277302960864961,0.03080004468984141,-6.159999999999913,-3.320752349206362e-11,5e-05,5e-05,14.111710695956297
12.32,0.277919961772501,0.030850045377000482,-6.169999999999913,6.871590736457532e-10,5e-05,5e-05,14.076359147998513
12.34,0.27853796260796326,0.030900041773114176,-6.179999999999913,-3.6038863047936768e-09,5e-05,5e-05,14.040950308390967
12.36,0.2791569634084674,0.030950040025205985,-6.1899999999999125,-1.7479081908859837e-09,5e-05,5e-05,14.00548417500686
12.38,0.2797769642230651,0.0310000407298837,-6.199999999999912,7.046777160994763e-10,5e-05,5e-05,13.96996074503574
12.4,0.28039796503734005,0.031050040713747496,-6.209999999999912,-1.6136205265425294e-11,5e-05,5e-05,13.934380019303596
12.42,0.28101996586868105,0.03110004156705159,-6.219999999999912,8.533040971254946e-10,5e-05,5e-05,13.898741996814127
12.44,0.2816429667417128,0.031150043651588244,-6.229999999999912,2.0845366531619757e-09,5e-05,5e-05,13.863046676156443
12.46,0.2822669676300452,0.031200044416621563,-6.239999999999911,7.65033317964744e-10,5e-05,5e-05,13.827294058842583
12.48,0.28289196863190497,0.03125005009298827,-6.249999999999911,5.676366708373029e-09,5e-05,5e-05,13.79148413924457
12.5,0.28351796956373304,0.03130004659140239,-6.259999999999911,-3.501585883998352e-09,5e-05,5e-05,13.755616927879565
12.52,0.2841449704590399,0.03135004476534313,-6.269999999999911,-1.8260592594565471e-09,5e-05,5e-05,13.719692422827556
12.540000000000001,0.28477297126263473,0.03140004017974103,-6.2799999999999105,-4.585602096898959e-09,5e-05,5e-05,13.683710627250749
12.56,0.2854019720275347,0.031450038244998174,-6.28999999999991,-1.934742854219494e-09,5e-05,5e-05,13.647671538111481
12.58,0.28603197280199594,0.031500038723062444,-6.29999999999991,4.780642690759461e-10,5e-05,5e-05,13.611575152644878
12.6,0.2866629735627074,0.03155003803557443,-6.30999999999991,-6.874880136584184e-10,5e-05,5e-05,13.575421472186566
12.620000000000001,0.28729497443800833,0.031600043765044356,-6.31999999999991,5.729469925893689e-09,5e-05,5e-05,13.539210489383251
12.64,0.2879279752616765,0.03165004118340811,-6.3299999999999095,-2.5816362461928994e-09,5e-05,5e-05,13.50294221375876
12.66,0.2885619762177179,0.031700047802069975,-6.339999999999909,6.61866186440015e-09,5e-05,5e-05,13.466616634770329
12.68,0.28919697714905107,0.03175004656665749,-6.349999999999909,-1.2354124854864812e-09,5e-05,5e-05,13.43023376141806
12.700000000000001,0.2898329780792757,0.031800046511233235,-6.359999999999909,-5.5424253919712494e-11,5e-05,5e-05,13.393793592349795
12.72,0.2904699791003388,0.03185005105315359,-6.369999999999909,4.5419203552701e-09,5e-05,5e-05,13.357296122297356
12.74,0.2911079800930379,0.03190004963495679,-6.379999999999908,-1.4181967992192686e-09,5e-05,5e-05,13.32074135809054
12.76,0.2917469811937316,0.031950055034684094,-6.389999999999908,5.399727303080872e-09,5e-05,5e-05,13.284129291916576
12.780000000000001,0.29238698233199156,0.03200005691299864,-6.399999999999908,1.878314547985963e-09,5e-05,5e-05,13.247459927810713
12.8,0.2930279834837564,0.03205005758824228,-6.409999999999908,6.752436393624482e-10,5e-05,5e-05,13.210733267151562
12.82,0.2936699846188724,0.03210005675579894,-6.419999999999908,-8.324433391885108e-10,5e-05,5e-05,13.173949311666808
12.84,0.29431298574416503,0.03215005626463305,-6.429999999999907,-4.91165891126217e-10,5e-05,5e-05,13.137108060965376
12.86,0.29495698689520866,0.03220005755218075,-6.439999999999907,1.2875477052778326e-09,5e-05,5e-05,13.10020951300901
12.88,0.2956019880366167,0.03225005707040235,-6.449999999999907,-4.81778397907903e-10,5e-05,5e-05,13.06325366982521
12.9,0.29624798915844414,0.03230005609137356,-6.459999999999907,-9.790287858260498e-10,5e-05,5e-05,13.02624053198378
12.92,0.29689499024863486,0.03235005450953718,-6.4699999999999065,-1.581836380582962e-09,5e-05,5e-05,12.989170100175489
12.94,0.2975429911846654,0.032400046801525646,-6.479999999999906,-7.708011534960667e-09,5e-05,5e-05,12.952042381420414
12.96,0.29819199212586134,0.03245004705979714,-6.489999999999906,2.5827149580092726e-10,5e-05,5e-05,12.914857366589866
12.98,0.29884199305914344,0.032500046664104755,-6.499999999999906,-3.956923843283157e-10,5e-05,5e-05,12.877615056433237
13.0,0.299492994011516,0.032550047618629015,-6.509999999999906,9.545242620988503e-10,5e-05,5e-05,12.840315449403292
13.02,0.30014499497656716,0.032600048252556364,-6.519999999999905,6.339273465777462e-10,5e-05,5e-05,12.802958545867405
13.040000000000001,0.30079799597729984,0.03265005003663417,-6.529999999999905,1.7840778044803e-09,5e-05,5e-05,12.765544344507603
13.06,0.30145199706352505,0.03270005431125965,-6.539999999999905,4.274625479319868e-09,5e-05,5e-05,12.728072842469928
13.08,0.3021069981276371,0.03275005320560323,-6.549999999999905,-1.105656417836253e-09,5e-05,5e-05,12.69054404591973
13.1,0.3027629992671248,0.03280005697438679,-6.559999999999905,3.768783558040596e-09,5e-05,5e-05,12.652957949271311
13.120000000000001,0.3034200004132322,0.032850057305368746,-6.569999999999904,3.30981960876098e-10,5e-05,5e-05,12.6153145564641
13.14,0.30407800162215637,0.03290006044620755,-6.579999999999904,3.1408388086278674e-09,5e-05,5e-05,12.577613864278238
13.16,0.3047370027781013,0.03295005779724701,-6.589999999999904,-2.648960541547167e-09,5e-05,5e-05,12.539855879348352
13.18,0.30539700388856234,0.03300005552305232,-6.599999999999904,-2.2741946913678718e-09,5e-05,5e-05,12.502040601244985
13.200000000000001,0.3060580050347303,0.033050057308398356,-6.6099999999999035,1.7853460419370777e-09,5e-05,5e-05,12.464168025316251
13.22,0.306720006192776,0.033100057902284784,-6.619999999999903,5.938864283480784e-10,5e-05,5e-05,12.426238152927459
13.24,0.30738300735090457,0.033150057906428616,-6.629999999999903,4.1438332022284496e-12,5e-05,5e-05,12.388250984754407
13.26,0.3080470085361112,0.033200059260333196,-6.639999999999903,1.3539045793242718e-09,5e-05,5e-05,12.350206519250381
13.280000000000001,0.3087120097321319,0.033250059801035854,-6.649999999999903,5.407026555421076e-10,5e-05,5e-05,12.312104757347242
13.3,0.30937801093829514,0.03330006030816151,-6.659999999999902,5.071256526006112e-10,5e-05,5e-05,12.273945699083468
13.32,0.3100450121612258,0.0333500611465333,-6.669999999999902,8.383717925463688e-10,5e-05,5e-05,12.235729344079475
13.34,0.31071301333900164,0.03340005888879031,-6.679999999999902,-2.2577429890434152e-09,5e-05,5e-05,12.197455695883153
13.36,0.3113820144602191,0.03345005606087384,-6.689999999999902,-2.827916470517315e-09,5e-05,5e-05,12.159124755147872
13.38,0.3120520155265224,0.033500053315162905,-6.699999999999902,-2.745710937875745e-09,5e-05,5e-05,12.12073652177943
13.4,0.3127230165960383,0.03355005347579523,-6.709999999999901,1.6063232842037628e-10,5e-05,5e-05,12.082290992447403
13.42,0.3133950176493709,0.033600052666628376,-6.719999999999901,-8.091668592935417e-10,5e-05,5e-05,12.0437881682631
13.44,0.3140680186072328,0.033650047893096925,-6.729999999999901,-4.773531452897287e-09,5e-05,5e-05,12.005228053769349
13.46,0.3147420195301177,0.03370004614424532,-6.739999999999901,-1.748851605267226e-09,5e-05,5e-05,11.966610645500124
13.48,0.31541702044817455,0.03375004590284084,-6.7499999999999005,-2.414044777289558e-10,5e-05,5e-05,11.92793594172801
13.5,0.31609302136681156,0.03380004593184952,-6.7599999999999,2.900868103901035e-11,5e-05,5e-05,11.889203942143144
13.52,0.3167700222445532,0.03385004388708319,-6.7699999999999,-2.0447663361193736e-09,5e-05,5e-05,11.850414649121895
13.540000000000001,0.3174480231403201,0.03390004478834567,-6.7799999999999,9.012624812778819e-10,5e-05,5e-05,11.811568059288362
13.56,0.3181270240433804,0.0339500451530141,-6.7899999999999,3.6466843072701217e-10,5e-05,5e-05,11.772664173257436
13.58,0.3188070249011239,0.03400004288717577,-6.7999999999998995,-2.2658383264629367e-09,5e-05,5e-05,11.733702994043458
13.6,0.31948802590693137,0.03405005029037306,-6.809999999999899,7.403197289257927e-09,5e-05,5e-05,11.694684510566525
13.620000000000001,0.3201700269293444,0.03410005112064923,-6.819999999999899,8.302761748723916e-10,5e-05,5e-05,11.655608730358653
13.64,0.3208530280130737,0.03415005418646488,-6.829999999999899,3.0658156416631493e-09,5e-05,5e-05,11.616475650858101
13.66,0.32153702909538173,0.03420005411540223,-6.839999999999899,-7.106265083501254e-11,5e-05,5e-05,11.57728527565947
13.68,0.3222220301701332,0.034250053737571694,-6.849999999999898,-3.7783053289121804e-10,5e-05,5e-05,11.538037605114287
13.700000000000001,0.32290803123081246,0.03430005303396518,-6.859999999999898,-7.036065146315399e-10,5e-05,5e-05,11.498732639595866
13.72,0.3235950323028509,0.03435005360192299,-6.869999999999898,5.679578098437387e-10,5e-05,5e-05,11.4593703776471
13.74,0.3242830333046436,0.034400050089634135,-6.879999999999898,-3.512288853978589e-09,5e-05,5e-05,11.419950823943607
13.76,0.32497203429854343,0.03445004969499101,-6.8899999999998975,-3.9464312300931464e-10,5e-05,5e-05,11.380473974912826
13.780000000000001,0.32566203535254035,0.03450005269984586,-6.899999999999897,3.0048548481252393e-09,5e-05,5e-05,11.340939826659225
13.8,0.3263530363625155,0.034550050498758096,-6.909999999999897,-2.2010877589382118e-09,5e-05,5e-05,11.301348385148371
13.82,0.3270450374241457,0.034600053081509936,-6.919999999999897,2.5827518372045567e-09,5e-05,5e-05,11.261699644898389
13.84,0.3277380384719247,0.034650052388947555,-6.929999999999897,-6.92562383630061e-10,5e-05,5e-05,11.22199360966251
13.86,0.3284320394897284,0.03470005089018533,-6.9399999999998965,-1.4987622237331311e-09,5e-05,5e-05,11.182230280364575
13.88,0.32912704050316044,0.03475005067160249,-6.949999999999896,-2.1858284052924124e-10,5e-05,5e-05,11.142409655537602
13.9,0.32982304146194047,0.03480004793900157,-6.959999999999896,-2.7326009214557314e-09,5e-05,5e-05,11.102531738062448
13.92,0.3305200424332293,0.03485004856444166,-6.969999999999896,6.254400927473718e-10,5e-05,5e-05,11.062596524091079
13.94,0.3312180434505228,0.034900050864674126,-6.979999999999896,2.3002324669532813e-09,5e-05,5e-05,11.022604011704322
13.96,0.3319170444677315,0.034950050860435115,-6.989999999999895,-4.2390087375585e-12,5e-05,5e-05,10.982554203542913
13.98,0.33261704554484645,0.03500005385574692,-6.999999999999895,2.9953118049075003e-09,5e-05,5e-05,10.942447096169614
14.0,0.33331804660577335,0.03505005304634563,-7.009999999999895,-8.094012885417046e-10,5e-05,5e-05,10.90228269394431
14.02,0.33402004770163396,0.03510005479302896,-7.019999999999895,1.7466833289495922e-09,5e-05,5e-05,10.862060993937938
14.040000000000001,0.3347230487923222,0.03515005453441058,-7.0299999999998946,-2.586183840448234e-10,5e-05,5e-05,10.82178199844841
14.06,0.33542704993512773,0.035200057140279094,-7.039999999999894,2.6058685170436055e-09,5e-05,5e-05,10.781445704193265
14.08,0.3361320511221734,0.0352500593522852,-7.049999999999894,2.2120061056382852e-09,5e-05,5e-05,10.741052111623834
14.1,0.3368380523324043,0.03530006051154429,-7.059999999999894,1.1592590829826125e-09,5e-05,5e-05,10.700601221946474
14.120000000000001,0.33754505351256187,0.035350059007876716,-7.069999999999894,-1.503667573833065e-09,5e-05,5e-05,10.660093038212679
14.14,0.3382530548247598,0.035400065609897016,-7.0799999999998935,6.602020296980205e-09,5e-05,5e-05,10.619527551134013
14.16,0.33896205613289676,0.035450065406846844,-7.089999999999893,-2.0305017302171629e-10,5e-05,5e-05,10.578904768508512
14.18,0.3396720574377396,0.035500065242140964,-7.099999999999893,-1.6470587914946174e-10,5e-05,5e-05,10.538224690292235
14.200000000000001,0.34038305871918045,0.035550064072043544,-7.109999999999893,-1.170097417712681e-09,5e-05,5e-05,10.497487317637281
14.22,0.34109506005941603,0.03560006701177911,-7.119999999999893,2.9397355708715013e-09,5e-05,5e-05,10.456692645834124
14.24,0.34180806137940906,0.035650065999650996,-7.129999999999892,-1.0121281157354888e-09,5e-05,5e-05,10.415840679411268
14.26,0.3425220626891755,0.03570006548832166,-7.139999999999892,-5.113293391610055e-10,5e-05,5e-05,10.374931417794837
14.280000000000001,0.3432370639946634,0.03575006527439418,-7.149999999999892,-2.1392747590608878e-10,5e-05,5e-05,10.333964860644036
14.3,0.3439530653242129,0.035800066477472865,-7.159999999999892,1.2030786852051927e-09,5e-05,5e-05,10.292941006335095
14.32,0.344670066699804,0.035850068779555315,-7.169999999999892,2.302082448062132e-09,5e-05,5e-05,10.25185985360865
14.34,0.3453880680192812,0.03590006597385996,-7.179999999999891,-2.8056953538745224e-09,5e-05,5e-05,10.210721408317783
14.36,0.34610706932768753,0.03595006542031749,-7.189999999999891,-5.535424643620762e-10,5e-05,5e-05,10.169525667881715
14.38,0.3468270706078704,0.036000064009142775,-7.199999999999891,-1.4111747191260305e-09,5e-05,5e-05,10.128272633283222
14.4,0.3475480719060143,0.036050064907195985,-7.209999999999891,8.980532102799666e-10,5e-05,5e-05,10.086962301876122
14.42,0.34827007319486175,0.03610006444237258,-7.2199999999998905,-4.648234065307956e-10,5e-05,5e-05,10.045594675222157
14.44,0.3489930745504941,0.036150067781617494,-7.22999999999989,3.339244917071798e-09,5e-05,5e-05,10.004169748962186
14.46,0.34971707595296536,0.03620007012356225,-7.23999999999989,2.3419447594342932e-09,5e-05,5e-05,9.96268752423903
14.48,0.35044207741868605,0.0362500732860342,-7.24999999999989,3.162471947626897e-09,5e-05,5e-05,9.921148000112437
14.5,0.35116807881947043,0.036300070039219146,-7.25999999999989,-3.246815051621445e-09,5e-05,5e-05,9.879551183926905
14.52,0.35189508021381577,0.0363500697172663,-7.269999999999889,-3.2195284718775434e-10,5e-05,5e-05,9.837897072330792
14.540000000000001,0.3526230816033249,0.036400069475455196,-7.279999999999889,-2.4181110178005784e-10,5e-05,5e-05,9.79618566523226
14.56,0.35335208298366255,0.03645006901688288,-7.289999999999889,-4.5857231583049903e-10,5e-05,5e-05,9.7544169628797
14.58,0.3540820844370037,0.03650007266705532,-7.299999999999889,3.650172442040517e-09,5e-05,5e-05,9.712590960564837
14.6,0.3548130858667953,0.03655007148957906,-7.309999999999889,-1.1774762585525216e-09,5e-05,5e-05,9.67070766381975
14.620000000000001,0.35554508725390926,0.0366000693556999,-7.319999999999888,-2.133879159884583e-09,5e-05,5e-05,9.628767073740397
14.64,0.3562780886648925,0.03665007054916193,-7.329999999999888,1.1934620326784992e-09,5e-05,5e-05,9.586769186513921
14.66,0.3570120901414358,0.03670007382716326,-7.339999999999888,3.278001326992239e-09,5e-05,5e-05,9.54471399975162
14.68,0.35774709158661533,0.03675007225897546,-7.349999999999888,-1.568187798256493e-09,5e-05,5e-05,9.502601519006818
14.700000000000001,0.3584830930522582,0.03680007328214176,-7.3599999999998875,1.0231662948959699e-09,5e-05,5e-05,9.46043174131004
14.72,0.3592200944747229,0.03685007112323854,-7.369999999999887,-2.1589032166800725e-09,5e-05,5e-05,9.418204670307672
14.74,0.3599580958645845,0.036900069493079495,-7.379999999999887,-1.6301590513073532e-09,5e-05,5e-05,9.375920305393814
14.76,0.36069709720254717,0.03695006689813321,-7.389999999999887,-2.594946286556693e-09,5e-05,5e-05,9.333578647674033
14.780000000000001,0.3614370984885005,0.037000064297666536,-7.399999999999887,-2.600466673214018e-09,5e-05,5e-05,9.291179697154654
14.8,0.3621780997450208,0.03705006282601717,-7.4099999999998865,-1.4716493625803513e-09,5e-05,5e-05,9.24872345254215
14.82,0.3629201009693304,0.037100061215481824,-7.419999999999886,-1.6105353476818723e-09,5e-05,5e-05,9.206209913995668
14.84,0.3636631022358892,0.0371500633279406,-7.429999999999886,2.1124587753750433e-09,5e-05,5e-05,9.163639077248975
14.86,0.36440710358003675,0.03720006720737729,-7.439999999999886,3.879436689446064e-09,5e-05,5e-05,9.12101094027726
14.88,0.36515210492111955,0.03725006705413857,-7.449999999999886,-1.53238715919717e-10,5e-05,5e-05,9.07832550770163
14.9,0.36589810617806456,0.03730006284724981,-7.459999999999885,-4.206888768222953e-09,5e-05,5e-05,9.035582784167225
14.92,0.3666451074598023,0.03735006408688495,-7.469999999999885,1.2396351479189072e-09,5e-05,5e-05,8.99278276343279
14.94,0.36739310872262565,0.037400063141168526,-7.479999999999885,-9.457164261184353e-10,5e-05,5e-05,8.949925448002556
14.96,0.3681421099641118,0.037450062074305894,-7.489999999999885,-1.0668626332147451e-09,5e-05,5e-05,8.907010838015342
14.98,0.3688921112179273,0.0375000626907758,-7.4999999999998845,6.164699057062993e-10,5e-05,5e-05,8.864038931542192
15.0,0.3696431125272895,0.03755006546810981,-7.509999999999884,2.7773340102395236e-09,5e-05,5e-05,8.821009726106942
15.02,0.3703951138498498,0.03760006612801613,-7.519999999999884,6.599063211806616e-10,5e-05,5e-05,8.777923224135979
15.040000000000001,0.37114811518127633,0.03765006657132608,-7.529999999999884,4.433099513591468e-10,5e-05,5e-05,8.734779425877507
15.06,0.3719021164314169,0.03770006250702903,-7.539999999999884,-4.064297050175152e-09,5e-05,5e-05,8.691578336496864
15.08,0.372657117696201,0.037750063239205156,-7.5499999999998835,7.321761286138012e-10,5e-05,5e-05,8.648319950497696
15.1,0.37341311894868334,0.03780006262411459,-7.559999999999883,-6.150905672520429e-10,5e-05,5e-05,8.605004269423855
15.120000000000001,0.37417012019496776,0.03785006231422133,-7.569999999999883,-3.0989325232483506e-10,5e-05,5e-05,8.561631292925613
15.14,0.37492812140118725,0.03790006031097469,-7.579999999999883,-2.003246641792275e-09,5e-05,5e-05,8.518201022943412
15.16,0.37568712261075926,0.03795006047860005,-7.589999999999883,1.676253609251548e-10,5e-05,5e-05,8.47471345698961
15.18,0.37644712383128925,0.03800006102649969,-7.599999999999882,5.478996453122821e-10,5e-05,5e-05,8.431168594628451
15.200000000000001,0.3772081251016733,0.03805006351920271,-7.609999999999882,2.4927030207622313e-09,5e-05,5e-05,8.387566433631351
15.22,0.3779701263774555,0.03810006378910839,-7.619999999999882,2.6990567933996063e-10,5e-05,5e-05,8.343906976545448
15.24,0.3787331276550007,0.03815006387726366,-7.629999999999882,8.815526581239994e-11,5e-05,5e-05,8.300190223579015
15.26,0.3794971289820305,0.038200066351487094,-7.6399999999998816,2.4742234331294004e-09,5e-05,5e-05,8.256416171997817
15.280000000000001,0.38026213033048817,0.038250067422884684,-7.649999999999881,1.0713975900978839e-09,5e-05,5e-05,8.212584823409374
15.3,0.38102813166087357,0.038300066519271404,-7.659999999999881,-9.036132833372701e-10,5e-05,5e-05,8.168696180076884
15.32,0.3817951329804298,0.03835006597780888,-7.669999999999881,-5.414625240770668e-10,5e-05,5e-05,8.124750241585348
15.34,0.3825631342694232,0.03840006444967133,-7.679999999999881,-1.528137548954053e-09,5e-05,5e-05,8.08074700906542
15.36,0.38333213562429885,0.03845006774378404,-7.6899999999998805,3.2941127063640885e-09,5e-05,5e-05,8.036686476991202
15.38,0.38410213703439366,0.038500070504740996,-7.69999999999988,2.7609569587696876e-09,5e-05,5e-05,7.9925686459736465
15.4,0.3848731384254061,0.03855006955062324,-7.70999999999988,-9.541177563166482e-10,5e-05,5e-05,7.948393520269918
15.42,0.3856451398510387,0.03860007128163017,-7.71999999999988,1.7310069307465245e-09,5e-05,5e-05,7.904161096803087
15.44,0.38641814131630353,0.03865007326324056,-7.72999999999988,1.98161039245376e-09,5e-05,5e-05,7.859871375285984
15.46,0.3871921427868997,0.038700073529807824,-7.739999999999879,2.6656726050941963e-10,5e-05,5e-05,7.8155243576839055
15.48,0.3879671442188624,0.038750071598137835,-7.749999999999879,-1.931669989569823e-09,5e-05,5e-05,7.771120046515846
15.5,0.3887431456667187,0.03880007239281328,-7.759999999999879,7.94675447028856e-10,5e-05,5e-05,7.72665843865764
15.52,0.389520147149166,0.03885007412236568,-7.769999999999879,1.7295523980502485e-09,5e-05,5e-05,7.682139533038001
15.540000000000001,0.3902981486023014,0.03890007265676905,-7.779999999999879,-1.4655966265556303e-09,5e-05,5e-05,7.6375633333182975
15.56,0.3910771500138964,0.03895007057975198,-7.789999999999878,-2.077017073116219e-09,5e-05,5e-05,7.592929840199169
15.58,0.39185715141399474,0.03900007000491492,-7.799999999999878,-5.748370563434276e-10,5e-05,5e-05,7.54823905195924
15.6,0.39263815277164954,0.039050067882739826,-7.809999999999878,-2.1221750928822133e-09,5e-05,5e-05,7.503490970371633
15.620000000000001,0.3934201541178119,0.03910006730811872,-7.819999999999878,-5.746211056586563e-10,5e-05,5e-05,7.458685593662981
15.64,0.39420315543624107,0.03915006592145879,-7.8299999999998775,-1.3866599297263614e-09,5e-05,5e-05,7.41382292276381
15.66,0.39498715670740187,0.039200063558040545,-7.839999999999877,-2.36341824680975e-09,5e-05,5e-05,7.368902958793405
15.68,0.39577215790495285,0.039250059877549245,-7.849999999999877,-3.6804913000739036e-09,5e-05,5e-05,7.323925703261018
15.700000000000001,0.39655815902799746,0.03930005615223129,-7.859999999999877,-3.725317957545589e-09,5e-05,5e-05,7.278891156218019
15.72,0.39734516011422955,0.03935005431160535,-7.869999999999877,-1.8406259440235796e-09,5e-05,5e-05,7.233799315504709
15.74,0.39813316118962594,0.039400053769820045,-7.879999999999876,-5.417853037243079e-10,5e-05,5e-05,7.188650179632726
15.76,0.3989221623160974,0.039450056323572145,-7.889999999999876,2.553752100599808e-09,5e-05,5e-05,7.143443745054843
15.780000000000001,0.3997121635435266,0.039500061371461524,-7.899999999999876,5.047889375675234e-09,5e-05,5e-05,7.098180008912994
15.8,0.4005031647859254,0.039550062119939125,-7.909999999999876,7.484776005043448e-10,5e-05,5e-05,7.0528589761339395
15.82,0.40129516601775356,0.03960006159140841,-7.919999999999876,-5.285307201967788e-10,5e-05,5e-05,7.007480648181024
15.84,0.4020881673047783,0.03965006435123725,-7.929999999999875,2.7598288485995853e-09,5e-05,5e-05,6.962045021286063
15.860000000000001,0.40288216869347987,0.0397000694350783,-7.939999999999875,5.083841046051087e-09,5e-05,5e-05,6.916552092785937
15.88,0.4036771701376096,0.03975007220648653,-7.949999999999875,2.771408231742743e-09,5e-05,5e-05,6.871001865330498
15.9,0.40447317157135576,0.03980007168730644,-7.959999999999875,-5.191800859019004e-10,5e-05,5e-05,6.825394342690481
15.92,0.40527017301117185,0.03985007199080554,-7.9699999999998745,3.0349910302157664e-10,5e-05,5e-05,6.779729523923169
15.94,0.406068174360983,0.039900067490558085,-7.979999999999874,-4.500247455350416e-09,5e-05,5e-05,6.734007414533246
15.96,0.4068671757526524,0.03995006958346943,-7.989999999999874,2.0929113441536847e-09,5e-05,5e-05,6.688228006965511
15.98,0.407667177054961,0.040000065115430375,-7.999999999999874,-4.468039055633326e-09,5e-05,5e-05,6.642391308738258
16.0,0.4084681782946099,0.040050061982443506,-8.009999999999874,-3.132986867292655e-09,5e-05,5e-05,6.59649731832163
16.02,0.40927017953588213,0.040100062063610505,-8.019999999999873,8.116699654815492e-11,5e-05,5e-05,6.550546032032479
16.04,0.4100731807765028,0.04015006203103366,-8.029999999999873,-3.257684384468177e-11,5e-05,5e-05,6.504537450001146
16.06,0.41087718201536205,0.04020006194296251,-8.039999999999873,-8.807115565483173e-11,5e-05,5e-05,6.45847157229122
16.080000000000002,0.4116821831441124,0.040250056437517764,-8.049999999999873,-5.505444747502557e-09,5e-05,5e-05,6.412348405110556
16.1,0.4124881843335373,0.040300059471242836,-8.059999999999873,3.0337250725549067e-09,5e-05,5e-05,6.366167938673987
16.12,0.413295185493894,0.04035005801783597,-8.069999999999872,-1.453406863403012e-09,5e-05,5e-05,6.319930178123388
16.14,0.4141031867304092,0.04040006182576106,-8.079999999999872,3.807925089754403e-09,5e-05,5e-05,6.273635117429715
16.16,0.41491218793737145,0.04045006034811307,-8.089999999999872,-1.4776479856502405e-09,5e-05,5e-05,6.227282762649788
16.18,0.4157221891066832,0.04050005846558641,-8.099999999999872,-1.8825266601593205e-09,5e-05,5e-05,6.180873114247564
16.2,0.41653319027450886,0.04055005839128361,-8.109999999999872,-7.430280145501092e-11,5e-05,5e-05,6.134406170150972
16.22,0.41734519151279564,0.04060006191433965,-8.119999999999871,3.523056044202537e-09,5e-05,5e-05,6.087881926237743
16.240000000000002,0.4181581927131016,0.040650060015298646,-8.129999999999871,-1.8990410078389297e-09,5e-05,5e-05,6.04130038872114
16.26,0.4189721938865274,0.04070005867128937,-8.139999999999871,-1.3440092778909648e-09,5e-05,5e-05,5.994661556965147
16.28,0.41978719512892093,0.04075006211967761,-8.14999999999987,3.4483882459064806e-09,5e-05,5e-05,5.9479654254780785
16.3,0.420603196347412,0.040800060924554654,-8.15999999999987,-1.195122960435985e-09,5e-05,5e-05,5.901211999581007
16.32,0.42142019754046695,0.0408500596527478,-8.16999999999987,-1.2718068508417593e-09,5e-05,5e-05,5.854401279361806
16.34,0.4222381987049418,0.040900058223740515,-8.17999999999987,-1.4290072848996053e-09,5e-05,5e-05,5.807533265000611
16.36,0.42305719990081236,0.04095005979353048,-8.18999999999987,1.5697899629566835e-09,5e-05,5e-05,5.76060795306106
16.38,0.42387720104620225,0.04100005726949329,-8.19999999999987,-2.5240371946519823e-09,5e-05,5e-05,5.713625348234326
16.4,0.42469820213403464,0.04105005439161931,-8.20999999999987,-2.8778739812423153e-09,5e-05,5e-05,5.66658545092588
16.42,0.42552020329892326,0.041100058244430866,-8.21999999999987,3.852811556287276e-09,5e-05,5e-05,5.619488253422925
16.44,0.42634320444764484,0.04115005743607811,-8.229999999999869,-8.083527587834332e-10,5e-05,5e-05,5.57233376106676
16.46,0.42716720560138294,0.04120005768690384,-8.239999999999869,2.5082573172427857e-10,5e-05,5e-05,5.525121972643657
16.48,0.4279922067366708,0.041250056764394034,-8.249999999999869,-9.225098000169633e-10,5e-05,5e-05,5.47785288949816
16.5,0.4288182078583704,0.041300056084977006,-8.259999999999868,-6.79417024991648e-10,5e-05,5e-05,5.430526511351703
16.52,0.4296452089736326,0.041350055763111786,-8.269999999999868,-3.218652197532703e-10,5e-05,5e-05,5.383142837794565
16.54,0.4304732101398227,0.04140005830950493,-8.279999999999868,2.5463931487325084e-09,5e-05,5e-05,5.335701865539963
16.56,0.4313022113067417,0.041450058345949226,-8.289999999999868,3.644429375423963e-11,5e-05,5e-05,5.288203597464085
16.580000000000002,0.43213221258013146,0.04150006366948776,-8.299999999999867,5.323538536745936e-09,5e-05,5e-05,5.2406480275083664
16.6,0.43296321381220215,0.04155006160353509,-8.309999999999867,-2.0659526679556686e-09,5e-05,5e-05,5.193035164140544
16.62,0.4337952149484376,0.041600056811772645,-8.319999999999867,-4.791762445370641e-09,5e-05,5e-05,5.145365010484165
16.64,0.43462821609852165,0.04165005750420354,-8.329999999999867,6.924308911926187e-10,5e-05,5e-05,5.097637560254805
16.66,0.43546221724225154,0.04170005718649395,-8.339999999999867,-3.1770958900425943e-10,5e-05,5e-05,5.049852814609999
16.68,0.43629721839543656,0.04175005765925187,-8.349999999999866,4.727579206880013e-10,5e-05,5e-05,5.002010772643939
16.7,0.4371332195933497,0.04180005989565709,-8.359999999999866,2.2364052250906845e-09,5e-05,5e-05,4.954111432335635
16.72,0.43797022082242876,0.04185006145395315,-8.369999999999866,1.5582960553743338e-09,5e-05,5e-05,4.906154794462143
16.740000000000002,0.4388082220489179,0.041900061324457574,-8.379999999999866,-1.2949557438453247e-10,5e-05,5e-05,4.858140860957529
16.76,0.4396472234001677,0.04195006756248968,-8.389999999999866,6.2380321067543686e-09,5e-05,5e-05,4.810069624525141
